fieldID,fieldFov,fieldRA,fieldDec,fieldGL,fieldGB,fieldEL,fieldEB
682,3.5,617806.8786621096,-173039.83154296887,-71.4255828857422,12.4218282699585,-162.378051757812,-46.1635398864746
683,3.5,1196592.9565429692,-173039.8040771483,-11.8371028900146,-52.3401756286621,-44.1301574707031,-34.0109748840332
684,3.5,99407.04345703116,-173039.8040771483,-81.9213943481445,-66.1145095825195,-0.852319002151489,-53.6818771362305
685,3.5,1136206.8237304692,-173039.7628784178,-8.56759643554688,-41.3755111694336,-56.338981628418,-29.7768955230713
686,3.5,159793.2037353517,-173039.7628784178,-98.0429534912109,-57.7979431152344,15.8420639038086,-60.2812576293945
687,3.5,1076383.5205078116,-172149.32098388663,-8.75442981719971,-30.2637844085693,-68.3915023803711,-26.5065860748291
688,3.5,219616.42456054693,-172149.32098388663,-104.760498046875,-47.4464492797852,37.149471282959,-65.9918212890625
689,3.5,738016.5893554692,-172149.29351806644,-48.686710357666,14.2603511810303,-137.347579956055,-34.5420227050781
690,3.5,557983.4106445308,-172149.29351806644,-81.6433029174805,7.69445514678955,-176.492248535156,-52.4465522766113
691,3.5,1256416.4794921884,-172149.27978515613,-21.4806747436523,-62.1836738586426,-31.7429294586182,-38.9730339050293
692,3.5,39583.47244262688,-172149.27978515613,-53.5323028564453,-69.2577819824219,-14.7701978683472,-46.9560699462891
693,3.5,997216.4794921883,-172149.27978515613,-13.0282869338989,-16.0774555206299,-84.5572967529297,-24.507984161377
694,3.5,298783.54797363287,-172149.27978515613,-105.733940124512,-32.7487831115723,75.7838745117188,-70.9036560058594
695,3.5,817183.5205078116,-172149.21112060547,-34.6403465270996,9.01787567138672,-121.291999816895,-28.9856224060059
696,3.5,478816.47949218843,-172149.21112060547,-92.5942535400391,-2.16555190086365,161.491363525391,-61.0690994262695
697,3.5,1092026.5136718769,-170728.1158447267,-7.88641977310181,-33.1249046325684,-65.1012496948242,-26.7968406677246
698,3.5,203973.54125976574,-170728.1158447267,-104.328598022461,-50.3876686096191,31.5348510742188,-64.2156219482422
699,3.5,722373.5412597671,-170728.10211181644,-51.6104888916016,15.1163959503174,-140.761276245117,-35.4996681213379
700,3.5,573626.4587402329,-170728.10211181644,-79.3320999145508,9.56810760498047,-173.063919067383,-50.4056053161621
701,3.5,981573.7060546883,-170728.06091308597,-13.9054794311523,-13.2470588684082,-87.7512435913086,-24.0059375762939
702,3.5,314426.32141113287,-170728.06091308597,-105.761680603027,-29.7940311431885,84.7984619140625,-70.810546875
703,3.5,832826.5686035171,-170728.01971435547,-31.9225101470947,7.79193115234375,-118.245048522949,-27.7431182861328
704,3.5,463173.43139648286,-170728.01971435547,-94.7143020629883,-4.22741508483887,155.865753173828,-62.3456192016602
705,3.5,1240773.4863281231,-170727.99224853527,-17.2505912780762,-60.0475578308105,-34.7355690002441,-37.188606262207
706,3.5,55226.51710510248,-170727.99224853527,-61.8906288146973,-69.6107635498047,-10.8760852813721,-48.3158378601074
707,3.5,662805.5603027329,-169067.66967773426,-63.2504081726074,15.4880876541138,-153.475311279297,-40.6284523010254
708,3.5,633194.4396972671,-169067.66967773426,-68.9339828491211,14.3383951187134,-159.86589050293,-43.6368789672852
709,3.5,922005.7250976576,-169067.4774169921,-19.4392070770264,-3.435879945755,-100.051536560059,-24.0233020782471
710,3.5,373994.2749023424,-169067.4774169921,-103.192504882812,-18.807544708252,117.594169616699,-69.0869369506836
711,3.5,892394.7143554692,-169067.39501953113,-23.0608253479004,0.851206004619598,-106.157081604004,-24.7802715301514
712,3.5,403605.3131103528,-169067.39501953113,-100.944244384766,-13.6281576156616,131.874694824219,-67.2338638305664
713,3.5,1151594.6044921884,-169067.36755371097,-7.43176794052124,-44.3514251708984,-52.7804107666016,-29.7175407409668
714,3.5,144405.4092407226,-169067.36755371097,-96.9613571166992,-60.838451385498,12.4662208557129,-57.7255821228027
715,3.5,1181205.3955078116,-169067.34008789074,-8.86301136016846,-49.8774185180664,-46.7237930297852,-31.8179836273193
716,3.5,114794.57015991217,-169067.34008789074,-89.0512084960938,-65.160285949707,4.23417806625366,-54.4887771606445
717,3.5,1225311.8774414076,-168766.04003906233,-13.5511741638184,-57.7712860107422,-37.614013671875,-35.3338279724121
718,3.5,70688.14315795907,-168766.04003906233,-70.4081039428711,-69.5405044555664,-6.76646900177002,-49.5571670532227
719,3.5,1107488.0126953116,-168766.0263061524,-6.97260904312134,-35.998836517334,-61.7795600891113,-27.0265598297119
720,3.5,188511.93237304693,-168766.0263061524,-103.811866760254,-53.3412742614746,26.5836029052734,-62.2504463195801
721,3.5,329887.87536621094,-168766.0263061524,-105.771209716797,-26.8232822418213,93.596076965332,-70.2973251342773
722,3.5,966111.8774414076,-168766.0125732421,-14.7816381454468,-10.4026775360107,-90.939079284668,-23.4496803283691
723,3.5,706911.8774414075,-168765.9988403322,-54.5775032043457,15.9244947433472,-144.266906738281,-36.3776321411133
724,3.5,589088.1225585925,-168765.9988403322,-76.9732284545898,11.4245920181274,-169.892166137695,-48.2707786560059
725,3.5,848288.0126953116,-168765.9988403322,-29.212610244751,6.52855682373047,-115.245307922363,-26.4415531158447
726,3.5,447712.01477050676,-168765.9988403322,-96.8466415405273,-6.30519819259644,149.767837524414,-63.3951721191406
727,3.5,691678.0151367192,-166211.4852905274,-57.5934906005859,16.6989250183105,-147.879058837891,-37.1563491821289
728,3.5,604321.9848632808,-166211.4852905274,-74.5632247924805,13.2783107757568,-166.956207275391,-46.0359306335449
729,3.5,1210077.9052734384,-166211.32049560547,-10.2713689804077,-55.3798980712891,-40.3835525512695,-33.3964538574219
730,3.5,85922.14279174812,-166211.32049560547,-78.7811431884766,-69.0579376220703,-2.41769099235535,-50.6535606384277
731,3.5,863522.2045898425,-166211.279296875,-26.4928016662598,5.24043703079224,-112.289505004883,-25.0660190582275
732,3.5,432477.822875976,-166211.279296875,-99.015380859375,-8.39148712158203,143.213012695312,-64.1713562011719
733,3.5,950878.0151367192,-166211.19689941403,-15.6484260559082,-7.53123092651367,-94.1254653930664,-22.8227672576904
734,3.5,345121.95739746094,-166211.19689941403,-105.781295776367,-23.8268890380859,101.870079040527,-69.3705749511719
735,3.5,1122721.9848632808,-166211.18316650376,-5.97982406616211,-38.8897476196289,-58.417781829834,-27.178150177002
736,3.5,173278.00140380856,-166211.18316650376,-103.214248657227,-56.3178482055664,22.2267837524414,-60.1115760803223
737,3.5,907200.1098632808,-164339.74456787124,-20.1917018890381,-0.398229986429214,-103.298652648926,-23.0580444335938
738,3.5,388799.8901367192,-164339.74456787124,-103.383430480957,-15.6835155487061,123.843490600586,-67.0013656616211
739,3.5,1166400.0,-164339.6484375,-6.09419107437134,-47.3389320373535,-49.1881790161133,-29.5156574249268
740,3.5,129600.01373291029,-164339.6484375,-95.7347564697266,-63.9157943725586,9.5758171081543,-55.0356941223145
741,3.5,648000.0,-164339.6484375,-66.39599609375,16.2881565093994,-157.580978393555,-41.0023880004883
742,3.5,777600.1647949212,-163888.39874267566,-40.5566215515137,14.3588533401489,-130.306015014648,-29.3994789123535
743,3.5,518399.8352050788,-163888.39874267566,-89.0420303344727,4.86777877807617,170.860305786133,-54.9323921203613
744,3.5,0.0,-163888.22021484387,-31.340913772583,-68.9484786987305,-21.772668838501,-40.8953514099121
745,3.5,1036800.1098632808,-163888.1927490233,-8.06110763549805,-22.4102077484131,-76.124137878418,-22.9336338043213
746,3.5,259199.8626708983,-163888.1927490233,-108.990814208984,-40.1804656982422,56.8147430419922,-66.8819961547852
747,3.5,1051697.0214843769,-163690.4388427733,-7.17201614379883,-25.1945705413818,-72.9966049194336,-23.3096618652344
748,3.5,244303.0059814452,-163690.4388427733,-108.931083679199,-43.0808486938477,50.0550651550293,-65.8431930541992
749,3.5,762703.3630371096,-163690.4388427733,-43.3692970275879,15.3707628250122,-133.424682617188,-30.4528541564941
750,3.5,533296.6369628904,-163690.4388427733,-86.867546081543,6.80041408538818,174.897216796875,-53.2550964355469
751,3.5,1281103.3081054692,-163690.41137695307,-25.1124076843262,-67.2106323242188,-24.9758453369141,-39.3410949707031
752,3.5,14896.734809875488,-163690.41137695307,-38.5986862182617,-70.3871154785156,-18.4465255737305,-42.3912620544434
753,3.5,1021902.9785156231,-163690.3701782226,-8.95560646057129,-19.6321601867676,-79.239631652832,-22.5358276367188
754,3.5,274096.9940185548,-163690.3701782226,-108.995872497559,-37.2796897888184,64.0589370727539,-67.6485366821289
755,3.5,792496.7468261712,-163690.3701782226,-37.7847862243652,13.2774448394775,-127.235824584961,-28.3113498687744
756,3.5,503503.2531738288,-163690.3701782226,-91.1773376464844,2.89909100532532,166.524383544922,-56.4986381530762
757,3.5,747851.8249511712,-163090.15960693356,-46.2226753234863,16.3120822906494,-136.595840454102,-31.4661407470703
758,3.5,548148.1750488288,-163090.15960693356,-84.6498718261719,8.69583034515381,178.658264160156,-51.4800453186035
759,3.5,807348.3947753904,-163090.1046752928,-35.0517807006836,12.1315002441406,-124.211502075195,-27.1896705627441
760,3.5,488651.6052246096,-163090.1046752928,-93.2804794311523,0.89834201335907,161.865768432617,-57.9350662231445
761,3.5,1007051.5502929692,-163090.0497436524,-9.85730075836182,-16.8595218658447,-82.3435363769531,-22.1150646209717
762,3.5,288948.42224121094,-163090.0497436524,-108.955352783203,-34.3780326843262,71.671875,-68.1115188598633
763,3.5,1266251.66015625,-163090.0360107421,-19.8290596008301,-65.2373580932617,-28.064245223999,-37.7328109741211
764,3.5,29748.291778564453,-163090.0360107421,-46.8586654663086,-71.4592666625977,-14.9863862991333,-43.8199310302734
765,3.5,1066548.2299804692,-163090.0360107421,-6.28142309188843,-27.9850025177002,-69.855842590332,-23.6604957580566
766,3.5,229451.72882080066,-163090.0360107421,-108.811782836914,-45.9814186096191,43.840892791748,-64.5633926391602
767,3.5,676725.1831054692,-163000.6072998048,-60.6659889221191,17.4573879241943,-151.611785888672,-37.811279296875
768,3.5,619274.8168945308,-163000.6072998048,-72.0984878540039,15.1472501754761,-164.241409301758,-43.6905670166016
769,3.5,935925.5126953117,-163000.46997070307,-16.4952011108398,-4.61716318130493,-97.3146591186523,-22.1050357818604
770,3.5,360074.48730468843,-163000.46997070307,-105.812225341797,-20.7937717437744,109.400085449219,-68.0506744384766
771,3.5,1195125.4028320308,-163000.4562377928,-7.31021881103516,-52.8910217285156,-43.0465621948242,-31.3607559204102
772,3.5,100874.5765686036,-163000.4562377928,-86.7665023803711,-68.1942291259766,2.18817210197449,-51.5719604492188
773,3.5,1137674.70703125,-163000.4287719726,-4.8635368347168,-41.8013687133789,-55.0076217651367,-27.230001449585
774,3.5,158325.27923583973,-163000.4287719726,-102.544700622559,-59.3301544189453,18.4007568359375,-57.806266784668
775,3.5,878474.70703125,-163000.4287719726,-23.7423706054688,3.94250893592834,-109.376197814941,-23.5980129241943
776,3.5,417525.29296875,-163000.4287719726,-101.248504638672,-10.4767732620239,136.268142700195,-64.6226043701172
777,3.5,1081314.0747070308,-162068.88427734387,-5.37720012664795,-30.7818470001221,-66.6987152099609,-23.9792175292969
778,3.5,214685.98022460926,-162068.88427734387,-108.631553649902,-48.8845252990723,38.1870193481445,-63.0707168579102
779,3.5,733086.0900878904,-162068.8568115233,-49.1165924072266,17.1861228942871,-139.82633972168,-32.4304275512695
780,3.5,562913.9099121096,-162068.8568115233,-82.3863906860352,10.5568218231201,-177.834579467773,-49.6146850585938
781,3.5,992286.2548828117,-162068.8568115233,-10.7647867202759,-14.0886497497559,-85.437370300293,-21.6661548614502
782,3.5,303713.77258300787,-162068.8568115233,-108.880882263184,-31.4731159210205,79.485466003418,-68.2447662353516
783,3.5,1251486.1450195308,-162068.84307861337,-15.3538751602173,-63.0819702148438,-31.0447998046875,-36.0704689025879
784,3.5,44513.87901306156,-162068.84307861337,-55.9304237365723,-72.1047592163086,-11.3779878616333,-45.1689376831055
785,3.5,822114.0197753904,-162068.6920166017,-32.35205078125,10.9290885925293,-121.230903625488,-26.0312175750732
786,3.5,473885.9802246096,-162068.6920166017,-95.362434387207,-1.12866199016571,156.862670898438,-59.2174987792969
787,3.5,977640.1611328117,-160597.32055664074,-11.6744527816772,-11.3124799728394,-88.5244369506836,-21.1801738739014
788,3.5,318359.81140136713,-160597.32055664074,-108.785804748535,-28.559757232666,87.2964859008789,-68.0308303833008
789,3.5,718439.8315429692,-160597.30682373047,-52.0526084899902,17.999963760376,-143.126129150391,-33.334056854248
790,3.5,577560.1684570308,-160597.30682373047,-80.0743026733398,12.3901166915894,-174.560546875,-47.6610374450684
791,3.5,836759.9487304692,-160597.1282958983,-29.6757221221924,9.67963600158691,-118.290985107422,-24.8288688659668
792,3.5,459240.0787353528,-160597.1282958983,-97.4383087158203,-3.17600202560425,151.499938964844,-60.317211151123
793,3.5,1095959.8388671884,-160597.1282958983,-4.4409351348877,-33.5866050720215,-63.5197906494141,-24.2554378509521
794,3.5,200040.1336669921,-160597.1282958983,-108.393264770508,-51.7950553894043,33.0772399902344,-61.3873748779297
795,3.5,1236840.0512695308,-160596.99096679693,-11.5369577407837,-60.7851448059082,-33.9239463806152,-34.3493614196777
796,3.5,59159.921264648285,-160596.99096679693,-65.4536743164062,-72.2844848632812,-7.60347700119019,-46.4224624633789
797,3.5,662128.4729003904,-159058.42437744144,-63.8018913269043,18.221061706543,-155.473602294922,-38.3113136291504
798,3.5,633871.5270996096,-159058.42437744144,-69.5775680541992,17.052038192749,-161.741561889648,-41.2219200134277
799,3.5,1152271.3623046884,-159058.23211669934,-3.56306195259094,-44.733570098877,-51.5444755554199,-27.1549892425537
800,3.5,143728.6102294921,-159058.23211669934,-101.823257446289,-62.3913154602051,15.0557126998901,-55.3358955383301
801,3.5,921328.692626952,-159058.17718505856,-17.3067283630371,-1.64435398578644,-100.507186889648,-21.2717666625977
802,3.5,374671.33483886643,-159058.17718505856,-105.887687683105,-17.7133502960205,116.064392089844,-66.3643035888672
803,3.5,1180528.41796875,-159058.13598632807,-4.5780668258667,-50.3184776306152,-45.6001129150391,-29.2082405090332
804,3.5,115471.60949707021,-159058.13598632807,-94.2194366455078,-66.9944229125977,7.05508089065552,-52.2709426879883
805,3.5,893071.58203125,-159058.1222534178,-20.9388389587402,2.65382504463196,-106.507965087891,-22.0154914855957
806,3.5,402928.390502928,-159058.1222534178,-103.577629089355,-12.5470457077026,129.067153930664,-64.6954116821289
807,3.5,703937.6586914075,-158633.4869384767,-55.0355110168457,18.7645988464355,-146.509033203125,-34.1623497009277
808,3.5,592062.3413085925,-158633.4869384767,-77.70947265625,14.2070360183716,-171.500595092773,-45.6151466369629
809,3.5,1222337.4389648424,-158633.47320556644,-8.23699760437012,-58.3746795654297,-36.708568572998,-32.560115814209
810,3.5,73662.56103515616,-158633.47320556644,-74.9752197265625,-71.9907302856445,-3.64161396026611,-47.5614776611328
811,3.5,851262.615966798,-158633.43200683597,-27.007532119751,8.39336490631104,-115.387046813965,-23.5708484649658
812,3.5,444737.35656738357,-158633.43200683597,-99.5284576416016,-5.23829317092896,145.773788452148,-61.2006149291992
813,3.5,963137.5488281231,-158633.43200683597,-12.5810413360596,-8.51957321166992,-91.6105880737305,-20.64430809021
814,3.5,332862.4237060548,-158633.43200683597,-108.684921264648,-25.6289501190186,94.8974456787109,-67.4620895385742
815,3.5,1110462.4511718769,-158633.3770751952,-3.44682002067566,-36.4034767150879,-60.3099517822266,-24.4758834838867
816,3.5,185537.53509521473,-158633.3770751952,-108.103904724121,-54.7221221923828,28.4759693145752,-59.528003692627
817,3.5,1207998.6328125,-156119.4992065428,-5.32760381698608,-55.8681869506836,-39.4041786193848,-30.6876678466797
818,3.5,88001.40838623048,-156119.4992065428,-84.0801162719727,-71.2491760253906,0.530959010124207,-48.561222076416
819,3.5,865601.4770507808,-156119.4854736329,-24.3272228240967,7.08192586898804,-112.51399230957,-22.2404041290283
820,3.5,430398.5229492192,-156119.4854736329,-101.658599853516,-7.30965709686279,139.701843261719,-61.8281898498535
821,3.5,689598.7426757808,-156119.4717407226,-58.0738945007324,19.4950408935547,-149.992446899414,-34.8965950012207
822,3.5,606401.2573242192,-156119.4717407226,-75.2860794067383,16.0238056182861,-168.638717651367,-43.4668807983398
823,3.5,948798.5229492192,-156119.45800781233,-13.4771709442139,-5.69413805007935,-94.7035598754883,-20.0412540435791
824,3.5,347201.53198242193,-156119.45800781233,-108.595085144043,-22.6680469512939,102.10612487793,-66.5388793945312
825,3.5,1124801.3671875,-156119.2657470702,-2.35840010643005,-39.2380409240723,-57.0574989318848,-24.6228218078613
826,3.5,171198.59161376953,-156119.2657470702,-107.778297424316,-57.6786041259766,24.3425159454346,-57.4985847473145
